scenario_name,merkle_proof_mode,payload_format,security_target_bits,soundness_assumption,total_explicit_query_count,round_query_counts,commitment_ood_samples,payload_bytes,upload_chunk_size,upload_chunks,heap_frame_bytes_requested,heap_pages_32k,stage,repetition,actual_cu,elapsed_ns,status,error,parser_bytes,sha_calls,sha_bytes,merkle_levels
whir_t128_capacity_full,separate_paths,canonical_payload,128.0,whir_capacity_full,39,25|14,2,14396,640,23,32768,1,parse_sbf,3,424689,,ok,,14396,393,30192,19
whir_t128_capacity_full,separate_paths,canonical_payload,128.0,whir_capacity_full,39,25|14,2,14396,640,23,32768,1,total_sbf,3,454128,,ok,,14396,393,30192,19
whir_t128_capacity_full,separate_paths,canonical_payload,128.0,whir_capacity_full,39,25|14,2,14396,640,23,32768,1,parse_sbf,4,424689,,ok,,14396,393,30192,19
whir_t128_capacity_full,separate_paths,canonical_payload,128.0,whir_capacity_full,39,25|14,2,14396,640,23,32768,1,total_sbf,4,454128,,ok,,14396,393,30192,19
whir_t128_capacity_full,separate_paths,canonical_payload,128.0,whir_capacity_full,39,25|14,2,14396,640,23,32768,1,parse_sbf,5,424689,,ok,,14396,393,30192,19
whir_t128_capacity_full,separate_paths,canonical_payload,128.0,whir_capacity_full,39,25|14,2,14396,640,23,32768,1,total_sbf,5,454128,,ok,,14396,393,30192,19
whir_t128_capacity_full,separate_paths,canonical_payload,128.0,whir_capacity_full,39,25|14,2,14396,640,23,32768,1,parse_sbf,6,424689,,ok,,14396,393,30192,19
whir_t128_capacity_full,separate_paths,canonical_payload,128.0,whir_capacity_full,39,25|14,2,14396,640,23,32768,1,total_sbf,6,454128,,ok,,14396,393,30192,19
whir_t128_capacity_full,separate_paths,canonical_payload,128.0,whir_capacity_full,39,25|14,2,14396,640,23,32768,1,parse_sbf,7,424689,,ok,,14396,393,30192,19
whir_t128_capacity_full,separate_paths,canonical_payload,128.0,whir_capacity_full,39,25|14,2,14396,640,23,32768,1,total_sbf,7,454128,,ok,,14396,393,30192,19
whir_t128_capacity_full,separate_paths,canonical_payload,128.0,whir_capacity_full,39,25|14,2,14396,640,23,32768,1,parse_sbf,8,424689,,ok,,14396,393,30192,19
whir_t128_capacity_full,separate_paths,canonical_payload,128.0,whir_capacity_full,39,25|14,2,14396,640,23,32768,1,total_sbf,8,454128,,ok,,14396,393,30192,19
whir_t128_capacity_full,separate_paths,canonical_payload,128.0,whir_capacity_full,39,25|14,2,14396,640,23,32768,1,parse_sbf,9,424689,,ok,,14396,393,30192,19
whir_t128_capacity_full,separate_paths,canonical_payload,128.0,whir_capacity_full,39,25|14,2,14396,640,23,32768,1,total_sbf,9,454128,,ok,,14396,393,30192,19
whir_t128_capacity_full,minimal_subtree,flat_nodes,128.0,whir_capacity_full,39,25|14,2,1792,640,3,32768,1,host_parse,0,,383083,ok,,1792,58,3960,19
whir_t128_capacity_full,minimal_subtree,flat_nodes,128.0,whir_capacity_full,39,25|14,2,1792,640,3,0,0,upload_total,0,3797,,ok,,0,0,0,0
whir_t128_capacity_full,minimal_subtree,flat_nodes,128.0,whir_capacity_full,39,25|14,2,1792,640,3,32768,1,parse_sbf,0,52444,,ok,,1792,58,3960,19
whir_t128_capacity_full,minimal_subtree,flat_nodes,128.0,whir_capacity_full,39,25|14,2,1792,640,3,32768,1,total_sbf,0,56241,,ok,,1792,58,3960,19
whir_t128_capacity_full,minimal_subtree,flat_nodes,128.0,whir_capacity_full,39,25|14,2,1792,640,3,32768,1,parse_sbf,1,52444,,ok,,1792,58,3960,19
whir_t128_capacity_full,minimal_subtree,flat_nodes,128.0,whir_capacity_full,39,25|14,2,1792,640,3,32768,1,total_sbf,1,56241,,ok,,1792,58,3960,19
whir_t128_capacity_full,minimal_subtree,flat_nodes,128.0,whir_capacity_full,39,25|14,2,1792,640,3,32768,1,parse_sbf,2,52444,,ok,,1792,58,3960,19
whir_t128_capacity_full,minimal_subtree,flat_nodes,128.0,whir_capacity_full,39,25|14,2,1792,640,3,32768,1,total_sbf,2,56241,,ok,,1792,58,3960,19
whir_t128_capacity_full,minimal_subtree,flat_nodes,128.0,whir_capacity_full,39,25|14,2,1792,640,3,32768,1,parse_sbf,3,52444,,ok,,1792,58,3960,19
whir_t128_capacity_full,minimal_subtree,flat_nodes,128.0,whir_capacity_full,39,25|14,2,1792,640,3,32768,1,total_sbf,3,56241,,ok,,1792,58,3960,19
