scenario_name,path_variant,whir_fold_mode,merkle_proof_mode,query_reuse_mode,security_target_bits,soundness_assumption,total_explicit_query_count,round_query_counts,commitment_ood_samples,proof_bytes,upload_chunk_size,upload_chunks,heap_frame_bytes_requested,heap_pages_32k,stage,repetition,actual_cu,elapsed_ns,status,error,sha_calls,sha_bytes,merkle_levels,m31_mul_ops,cm31_mul_ops,qm31_mul_ops,field_mul_projection,extension_mul_projection,field_inv_projection
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,verify_sbf,5,915887,,ok,,315,19719,354,3201,250,25,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,total_sbf,5,928373,,ok,,315,19719,354,3201,250,25,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,verify_sbf,6,915887,,ok,,315,19719,354,3201,250,25,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,total_sbf,6,928373,,ok,,315,19719,354,3201,250,25,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,verify_sbf,7,915887,,ok,,315,19719,354,3201,250,25,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,total_sbf,7,928373,,ok,,315,19719,354,3201,250,25,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,verify_sbf,8,915887,,ok,,315,19719,354,3201,250,25,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,total_sbf,8,928373,,ok,,315,19719,354,3201,250,25,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,verify_sbf,9,915887,,ok,,315,19719,354,3201,250,25,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,total_sbf,9,928373,,ok,,315,19719,354,3201,250,25,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_final_round,0,49043,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_folding,0,12462,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_ood,0,12144,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_parse,0,1486,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_per_round_queries,0,823777,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_transcript_setup,0,19425,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_final_round,1,49043,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_folding,1,12462,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_ood,1,12144,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_parse,1,1486,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_per_round_queries,1,823777,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_transcript_setup,1,19425,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_final_round,2,49043,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_folding,2,12462,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_ood,2,12144,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_parse,2,1486,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_per_round_queries,2,823777,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_transcript_setup,2,19425,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_final_round,3,49043,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_folding,3,12462,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_ood,3,12144,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_parse,3,1486,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_per_round_queries,3,823777,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_transcript_setup,3,19425,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_final_round,4,49043,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_folding,4,12462,,ok,,0,0,0,0,0,0,4014,325,50
